epoch,train_loss,train_dice,train_iou,train_time_s,val_loss,val_dice,val_iou,val_time_s,learning_rate
17,0.0014059858972598847,0.07484313125084889,0.03954937132565599,5.18,0.0016887367470189928,0.07400995939970016,0.04065101258456707,0.31,8.610732011676325e-05
18,0.0013519395372560737,0.07577625000359196,0.04012781190440843,5.22,0.0020966587122529744,0.07160835303366184,0.03901969715952873,0.31,8.36219650147635e-05
19,0.0014085583296898556,0.07473572233299676,0.03965602127688104,5.2,0.0016698603285476565,0.077069978043437,0.042336765117943286,0.32,8.09752430286201e-05
20,0.0012819594856792766,0.0802424249092215,0.04241280360637527,7.83,0.0015583629952743649,0.08148440234363079,0.044948122836649416,0.37,7.818004872180198e-05
21,0.0011940205065337451,0.0843084966763854,0.044793942428537105,5.65,0.001593763125129044,0.08101430609822273,0.04475424941629171,0.32,7.525000000000001e-05
22,0.0011048600671959943,0.08650562461269529,0.04609409126600152,5.36,0.0015695551177486778,0.08223914094269276,0.04554778877645731,0.31,7.219937176605935e-05
23,0.0010862091056830984,0.08609908044730362,0.04612755956814477,5.23,0.001509415777400136,0.08150451481342316,0.04499584250152111,0.31,6.904302637408766e-05
24,0.001047455759314624,0.08882849389000942,0.0476931248497414,5.19,0.0014830553438514471,0.0815262995660305,0.045187393203377724,0.31,6.579634122155991e-05
25,0.0010026665680159471,0.09180551219584518,0.04919310244363978,5.31,0.0015470520593225956,0.0827145166695118,0.045961046032607554,2.09,6.247513383218356e-05
26,0.0009792824229838228,0.09200852839766364,0.049425749108195305,5.5,0.001444446889217943,0.08798712305724621,0.04897879306226969,0.31,5.909558479451306e-05
27,0.0009476103541122651,0.09386019923381116,0.050567576735231434,5.2,0.0014498362550511956,0.0867808498442173,0.04839084353297949,0.31,5.5674158931748854e-05
28,0.0009133037911899584,0.09741931963760994,0.05223032368935252,5.23,0.0014466148451901973,0.08836783729493618,0.04930165242403746,0.31,5.222752508677381e-05
29,0.000870617854065801,0.09827514674122396,0.05284245513183506,5.32,0.0014799131429754197,0.08930051177740098,0.04997797962278128,0.32,4.8772474913226224e-05
30,0.0008810476497992089,0.09951762477622221,0.05356475617736578,5.51,0.0014529282343573868,0.08867222405970096,0.049440501257777214,0.34,4.532584106825117e-05
31,0.0008435108986879257,0.1021426319585819,0.05498761556258327,7.64,0.0014640258625149727,0.08925046287477016,0.04983718376606703,0.34,4.190441520548696e-05
32,0.0008215773483052066,0.10138635675569899,0.05481406393166827,5.37,0.0014273251872509718,0.09399574026465415,0.052630574256181714,0.32,3.852486616781645e-05
33,0.0008039445888961813,0.10454030227112143,0.05632821593041483,5.42,0.0014249522588215767,0.09369398951530457,0.05239652507007122,0.32,3.520365877844012e-05
34,0.0007910841354475307,0.10338538321421335,0.0560232052873624,5.43,0.0014729883754625917,0.0916694488376379,0.05142363142222166,0.32,3.1956973625912366e-05
35,0.0007756886602452907,0.10490293830241028,0.056755215199174064,5.46,0.0014525290695019065,0.09131562374532223,0.05117696709930897,0.32,2.8800628233940678e-05
36,0.0007756836559182327,0.10311362528438239,0.056170619760738,6.75,0.0014751653070561588,0.09452401772141457,0.0530364166945219,0.32,2.5750000000000023e-05
37,0.000751836124292918,0.10632800002043184,0.05749226189953716,5.59,0.0013912338530644775,0.09507961124181748,0.0534068051725626,0.33,2.281995127819805e-05
38,0.0007588569454750733,0.1064291011149946,0.057692723471279204,5.32,0.0014381875749677419,0.09285997338593006,0.05216265600174665,0.31,2.0024756971379923e-05
39,0.0007554765891798429,0.10738331363781502,0.05821970210557705,5.22,0.0014364244299940765,0.09390846230089664,0.05274830162525177,0.31,1.7378034985236525e-05
40,0.0007190057444141099,0.10975781494849607,0.05984892254989398,5.19,0.0014312096289359033,0.09394068345427513,0.05283071659505367,0.32,1.4892679883236773e-05
41,0.0007128631864600864,0.11127556172983818,0.06044207937329223,7.48,0.0014228079933673143,0.09471488781273366,0.053215011954307556,0.33,1.2580800065610601e-05
42,0.00070091493053999,0.11016336955914371,0.059470137728280144,5.39,0.001433591661043465,0.09528232887387275,0.05358811169862747,0.32,1.0453658778440112e-05
43,0.0007028471675431846,0.10963758385103,0.05934821618230719,5.27,0.001404584723059088,0.09573419392108917,0.053844979777932164,0.31,8.52161924025692e-06
44,0.0007040204440464118,0.11114322379427521,0.060164394580121884,5.22,0.0013780624256469309,0.0964196927845478,0.054261792078614236,0.34,6.794094153483128e-06
45,0.0007104640918489741,0.11039565121264834,0.05998930276224488,5.81,0.0014035071129910649,0.09557799100875855,0.05374376066029072,0.33,5.279499846691265e-06
46,0.0007070012675524738,0.10827597926713918,0.05885793663267242,7.35,0.0013978602946735919,0.09732208773493767,0.05479397587478161,0.33,3.98521527109754e-06
47,0.0007018838368821889,0.10869507089649376,0.0593219982754243,5.43,0.0014372885460034012,0.09498407989740372,0.053452282771468164,0.32,2.9175460510532266e-06
48,0.0007028645057672341,0.11354697431976858,0.061523487766910544,5.35,0.0014345761039294303,0.09586200937628746,0.053967110440135004,0.33,2.081693763676619e-06
49,0.0006818069929355069,0.1107697207480669,0.06022307884536291,5.39,0.0014167085173539817,0.09657332301139832,0.054388562217354774,0.32,1.4817305972922728e-06
50,0.0006910048005489731,0.1124524526592148,0.06095436992319791,5.3,0.001453982701059431,0.09634379521012307,0.054306958243250845,0.32,1.1205795121387022e-06
