epoch,train_loss,train_dice,train_iou,train_time_s,val_loss,val_dice,val_iou,val_time_s,learning_rate
27,0.16485279636538547,0.6749372051461883,0.5340949572298838,4.13,0.1731032244861126,0.658455228805542,0.5094948232173919,0.41,5.5674158931748854e-05
28,0.15538275420017864,0.6935423586679541,0.5520553737878799,4.07,0.17660062834620477,0.6517539858818054,0.502874618768692,0.43,5.222752508677381e-05
29,0.1463885856387408,0.7112431824207306,0.5708799605136332,4.15,0.1705813378095627,0.6637152850627899,0.5162195563316345,0.43,4.8772474913226224e-05
30,0.1355096563372923,0.7330142829729163,0.5914464929829473,4.17,0.1708775445818901,0.6634550750255584,0.5148197829723358,0.43,4.532584106825117e-05
31,0.13865574627466823,0.7268300795036814,0.583350895539574,4.27,0.17142028287053107,0.6621720254421234,0.5147335052490234,0.45,4.190441520548696e-05
32,0.12695457591958667,0.7497012744779172,0.6093487700690394,4.2,0.19663676023483276,0.6131120979785919,0.4756271943449974,0.44,3.852486616781645e-05
33,0.17322532249533612,0.6584006889682749,0.5177857776212952,4.06,0.17927719950675963,0.6463825941085816,0.5009816884994507,0.43,3.520365877844012e-05
34,0.14008783921599388,0.7238093536833058,0.580748561931693,4.11,0.17127998694777488,0.6632625043392182,0.5183125138282776,0.44,3.1956973625912366e-05
35,0.12708498375571292,0.7503784065661223,0.6114985690168713,4.16,0.16830480620265006,0.6685975551605224,0.5226837873458863,0.44,2.8800628233940678e-05
36,0.12129871952144997,0.7607721349467402,0.6246366034383359,4.06,0.1643479846417904,0.6765277326107025,0.5295268893241882,0.43,2.5750000000000023e-05
37,0.14089366194346678,0.7224351128806239,0.5850210591502811,4.18,0.16866529136896133,0.6680883884429931,0.5209372878074646,0.4,2.281995127819805e-05
38,0.1446158197586951,0.7144752592253296,0.586741908473651,4.29,0.16842854171991348,0.6685588419437408,0.5215413808822632,0.44,2.0024756971379923e-05
39,0.13490651304955067,0.7337314117618877,0.601419064398531,4.25,0.16705503985285758,0.6712215125560761,0.5245012581348419,0.43,1.7378034985236525e-05
40,0.12006346201119215,0.7635542024736819,0.6266260095264601,4.2,0.17442360669374465,0.6569585978984833,0.5190455675125122,0.44,1.4892679883236773e-05
41,0.1356454676260119,0.7325220678163611,0.6015900826972463,4.18,0.16292300894856454,0.6794853389263154,0.5366232603788376,0.44,1.2580800065610601e-05
42,0.12876633036395776,0.7465504291264907,0.6077345868815547,4.08,0.16343957483768462,0.678389823436737,0.5346136629581452,0.4,1.0453658778440112e-05
43,0.12696260019488956,0.7502063046330991,0.6158526792474415,4.1,0.1698187358677387,0.6659455835819245,0.5296418100595475,0.42,8.52161924025692e-06
44,0.12787213516624077,0.7478249332179194,0.6099650665469791,4.52,0.16638294979929924,0.6726331233978271,0.5296318858861924,0.43,6.794094153483128e-06
45,0.11832293924754081,0.7668706100919972,0.6316273562286211,4.08,0.16825049817562104,0.6688930213451385,0.5276576399803161,0.47,5.279499846691265e-06
46,0.12354737633596295,0.7564140247262042,0.61779734103576,4.09,0.1681541346013546,0.669237756729126,0.5279697597026825,0.41,3.98521527109754e-06
47,0.11898401201419208,0.7655019604641459,0.6325680185919222,3.92,0.16830725446343422,0.6688622772693634,0.5267445325851441,0.42,2.9175460510532266e-06
48,0.11945706395351369,0.7647339105606079,0.6294344754322715,3.88,0.1681809902191162,0.6691015660762787,0.5270014345645905,0.43,2.081693763676619e-06
49,0.13760562208683594,0.7285203473723453,0.5931362010862516,3.86,0.16779425665736197,0.6698711574077606,0.5279338091611863,0.4,1.4817305972922728e-06
50,0.12538776562913603,0.7528201821057693,0.6197729590146438,3.85,0.16711854040622712,0.671113920211792,0.528321385383606,0.4,1.1205795121387022e-06
