epoch,train_loss,train_dice,train_iou,train_time_s,val_loss,val_dice,val_iou,val_time_s,learning_rate
25,0.2937950052713093,0.7071944069711639,0.5839665314875004,16.96,0.5346929788589477,0.46608427034225314,0.34279368424322454,1.58,9.05463412215599e-06
26,0.2740581435592551,0.7293631486980686,0.6048647733497139,17.37,0.5051610052585602,0.4949810203834204,0.35979469685989895,2.56,8.956245521512148e-06
27,0.2531583371915315,0.747985126205573,0.6215818850323558,17.11,0.5168730080127716,0.48267024143424353,0.35138719736423807,1.62,8.853585498741453e-06
28,0.24866991686193565,0.7526800831730821,0.6300987824062375,16.91,0.526572972536087,0.4738522713800194,0.34414474906225223,1.8,8.746766311071562e-06
29,0.23808962890976354,0.7632500153880468,0.6430526167019516,17.82,0.5137122631072998,0.48642565242480484,0.3558814079267904,1.64,8.63590476371589e-06
30,0.25642306475262894,0.7446128550563069,0.6216822714632144,16.82,0.5326451003551483,0.46690900253597645,0.34194237024057655,1.62,8.521122082148817e-06
31,0.22227362896266736,0.7789585551148966,0.658848164897216,16.86,0.5203938186168671,0.47980045035074,0.34909081786463503,2.46,8.402543779547417e-06
32,0.20420157281975998,0.7970001149775559,0.6830013026973527,17.51,0.5188151359558105,0.4816222613910213,0.35103993995580823,1.72,8.280299519544633e-06
33,0.2154498515944732,0.7857542552642132,0.671575153050454,16.51,0.5286153137683869,0.47170164564449807,0.34024323129851836,1.65,8.154522974444005e-06
34,0.21285832006680339,0.7883499344185877,0.6743921569952938,17.01,0.5129323720932006,0.48732559350610244,0.3553000759828137,2.56,8.025351679050971e-06
35,0.18808394748913615,0.8131693860417918,0.6998266895350657,17.05,0.5071109473705292,0.49383850646554495,0.3647161516302731,1.65,7.892926880280567e-06
36,0.22389319303788638,0.7771000007020408,0.6673593942419087,17.23,0.4893948078155518,0.5110526813892647,0.3788775807945058,1.63,7.757393382706012e-06
37,0.2284838008253198,0.7725403129971757,0.6676550924205099,16.96,0.5146039307117463,0.48537343842326663,0.35279031572281383,2.4,7.618899390217012e-06
38,0.20579369679877632,0.7954111663918746,0.682616265588685,16.42,0.5084955513477325,0.49176391628279814,0.35781022724404465,1.7,7.4775963439610116e-06
39,0.2008692128093619,0.8004399587057138,0.6928369640127608,17.3,0.49990181922912597,0.500133329158416,0.3681039552146103,1.65,7.333638756744502e-06
40,0.19187822388975243,0.8092924825981945,0.6993832144040713,17.29,0.4962148666381836,0.5038341514533385,0.36872733605559915,2.36,7.187184044075536e-06
41,0.1985164441560444,0.8026137435624964,0.695585850362764,17.15,0.5025739073753357,0.4973658885312034,0.3625016953301383,1.63,7.038392352032196e-06
42,0.1878497451543808,0.8131147892004504,0.7063255143730203,16.75,0.5262738406658173,0.47417254714819135,0.3466928940877551,1.64,6.88742638214519e-06
43,0.18945337204556717,0.8116312360292987,0.7031014324410966,17.65,0.5096100091934204,0.4907284986722516,0.3563952412951039,1.63,6.73445121348613e-06
44,0.21100143068715146,0.7904272839169655,0.6913830113388892,16.35,0.5048085808753967,0.4951210583501961,0.36626598340808414,1.58,6.5796341221559874e-06
45,0.2007165755096235,0.8003552431289694,0.6904092516112876,17.22,0.5105258882045746,0.4899367570207687,0.35897496186953504,2.45,6.423144398371129e-06
46,0.2091118081619865,0.7920386971872129,0.6943610028477116,16.64,0.5044005334377288,0.49574098401644734,0.36308296211936975,1.57,6.2651531613469536e-06
47,0.1931523406191876,0.8108729819497583,0.7132543083647952,16.73,0.5034455060958862,0.4963061819027644,0.36646482145297343,1.59,6.105833172181546e-06
48,0.1929616418324019,0.8082994697079381,0.708771546023567,17.02,0.487240332365036,0.5135108290123753,0.379571883182507,2.43,5.945358644943941e-06
49,0.1901751631184628,0.8110446196147486,0.7108682496473193,16.68,0.4948510706424713,0.5050414636469214,0.36995826062920967,1.61,5.783905056173615e-06
50,0.15934041848308161,0.8417000735276624,0.7412737725596679,16.79,0.4903713881969452,0.5094210431881947,0.3752959222503705,1.61,5.62164895299945e-06
51,0.1640758043841312,0.8371595985403186,0.7428013109847119,17.05,0.4967725336551666,0.5032190642959904,0.3678101367957424,2.1,5.458767760088043e-06
52,0.1747765313637884,0.8264675447594767,0.7280005937515709,16.56,0.5035823345184326,0.4965826908999588,0.3659844691806938,1.6,5.295439585632449e-06
53,0.17567240486019536,0.8256817521331342,0.7305186799188194,17.01,0.4991710901260376,0.5008812530664727,0.3676708786515519,1.61,5.131843026593472e-06
54,0.1638233747921492,0.8375048880514345,0.7337377553707675,16.58,0.4877671480178833,0.5122578171140049,0.3762948525196407,1.61,4.968156973406523e-06
55,0.1757047552811472,0.8254507425743597,0.7327364693506082,16.89,0.4856185793876648,0.5144616808829596,0.37992035561183,1.58,4.804560414367548e-06
56,0.16659622835485557,0.8346901473246122,0.7352623570906488,16.77,0.4959934949874878,0.5047380158794113,0.3680597240221687,1.78,4.641232239911954e-06
57,0.15729269150056338,0.8438464560006794,0.7467402796211996,16.55,0.4963319838047028,0.5037843226542463,0.36809395990276245,1.61,4.478351047000549e-06
58,0.15813915902062467,0.8435167034989909,0.7475151403954154,17.11,0.4842635214328766,0.5163389903318603,0.3796108749520499,2.0,4.316094943826381e-06
59,0.18939507713443354,0.8117485527212633,0.7137536701078429,16.71,0.490633624792099,0.5091596218262566,0.37494927816733253,1.54,4.154641355056055e-06
60,0.17194375317347677,0.8293029344395587,0.7290970753682288,16.76,0.4930870831012726,0.5072719037678326,0.3720258876826847,1.62,3.994166827818452e-06
61,0.17291803265872754,0.8284362652584126,0.7287237255981094,16.45,0.4910724461078644,0.5084350652614376,0.3735306135931751,1.95,3.834846838653043e-06
62,0.1622631683161384,0.8388332006962675,0.7427223844355658,16.93,0.49224112629890443,0.5081494256592123,0.374191395912203,1.66,3.6768556016288687e-06
63,0.15424166541350515,0.8470773481224713,0.7544719102351289,17.16,0.4955875277519226,0.5042912367731333,0.37156027294695376,1.61,3.5203658778440103e-06
64,0.15819122759919418,0.842993729390927,0.7554540850672454,16.66,0.49259735345840455,0.507829995159409,0.3746279698651051,1.8,3.365548786513865e-06
65,0.1417135925669419,0.8595941454956406,0.7686096680791754,17.3,0.5068385422229766,0.493163791691768,0.3617397058958886,1.67,3.212573617854806e-06
66,0.17143693801603818,0.8299747478388446,0.7376725932852807,16.89,0.5006288409233093,0.49960809759213587,0.36837616077973506,1.58,3.0616076479678007e-06
67,0.16293362802580783,0.8383210826493603,0.7451010906799255,16.66,0.5019858598709106,0.49781062131223736,0.36630047534999904,1.68,2.9128159559244592e-06
68,0.15313026152159037,0.8481358005098484,0.7564307252897905,17.27,0.49820777773857117,0.5014984141045715,0.3697580764943268,1.59,2.766361243255495e-06
69,0.14855358082997172,0.8527727629009046,0.7594534578291994,16.46,0.49883625507354734,0.5014275473018642,0.3690331925114151,1.62,2.6224036560389836e-06
70,0.1582876765414288,0.8429399256006276,0.7530676698753316,16.89,0.5058791637420654,0.49386860007361977,0.36310683513002007,1.67,2.4811006097829835e-06
71,0.14146691482318074,0.860054117284323,0.7668512824334597,17.45,0.5027146697044372,0.4980369224474998,0.36736218103033025,1.62,2.342606617293987e-06
72,0.16362424430094266,0.8375143243343031,0.7471524822574697,17.04,0.515297394990921,0.4847927015769528,0.3578177296119975,1.6,2.2070731197194283e-06
73,0.18398623168468475,0.8172777911684918,0.7225973146269098,16.8,0.49884985089302064,0.5009723390947329,0.3683406289230334,2.16,2.074648320949025e-06
74,0.14635471842790904,0.8552301777036566,0.7615963169618657,16.68,0.5036048412322998,0.496399464897695,0.364250113509479,1.65,1.945477025555991e-06
75,0.15168952236050054,0.8497314411950739,0.7559939077810237,16.75,0.5031994879245758,0.49675009062630127,0.3640573601995129,1.61,1.8197004804553642e-06
76,0.1668444934644197,0.8344989110084594,0.7448860701865909,17.06,0.4938103914260864,0.5063972815725719,0.3730346202704823,2.35,1.6974562204525823e-06
77,0.16816264939935585,0.8333234207369203,0.7486788746908516,17.01,0.5053931176662445,0.4954741502355319,0.36463626494514756,1.6,1.5788779178511814e-06
78,0.1441198407035125,0.8573234910635572,0.7721963171896181,16.55,0.4940269410610199,0.5066504372894997,0.372959297770285,1.6,1.4640952362841099e-06
