epoch,train_loss,train_dice,train_iou,train_time_s,val_loss,val_dice,val_iou,val_time_s,learning_rate
1,0.04071753398564301,0.0006729333746127514,0.0006729333746127514,18.66,0.040404288470745085,0.0003925913220882649,0.0003925913220882649,1.57,1.0000000000000002e-06
2,0.02351950044057479,0.0005094361194048696,0.0005094361194048696,16.81,0.0037691441946662964,0.0003925913220882649,0.0003925913220882649,1.98,2.8000000000000003e-06
3,0.002675174805948413,0.0004016637308507741,0.0004016637308507741,17.22,0.0022080988506786524,0.0003925913220882649,0.0003925913220882649,1.57,4.6e-06
4,0.0020772338052905213,0.00036305247886048164,0.00036305247886048164,16.62,0.0020332847139798104,0.0003925913220882649,0.0003925913220882649,1.62,6.4e-06
5,0.001778107726989363,0.0008041330160937688,0.0008041330160937688,16.6,0.0019253813487011939,0.0003925913220882649,0.0003925913220882649,1.84,8.2e-06
6,0.0015145743458752374,0.0006719093487270967,0.0006719093487270967,17.37,0.0018984175461810083,0.0003925913220882649,0.0003925913220882649,1.63,1e-05
7,0.0014308590746766544,0.00033724280030200085,0.00033724280030200085,16.89,0.001779005688149482,0.0003925913220882649,0.0003925913220882649,1.56,9.997293623837585e-06
8,0.001349676818216195,0.013544723560794648,0.013544723560794648,17.09,0.0018184606335125864,0.0003925913220882649,0.0003925913220882649,1.89,9.989177454732934e-06
9,0.0012788324514220125,0.0006522552421301953,0.0006522552421301953,16.58,0.001765414932742715,0.0003925913220882649,0.0003925913220882649,1.9,9.975660367597807e-06
10,0.0012446907890798205,0.0004976196952204765,0.00048206323983896783,17.26,0.001707890396937728,0.0024051444925135,0.001407613504852634,1.61,9.956757143168528e-06
11,0.001167858444157326,0.06200553635254006,0.03651728920426409,16.67,0.0016717622289434074,0.1279655200021807,0.07876267075189389,1.96,9.932488451843475e-06
12,0.0010852890815218224,0.3716988404649831,0.266330684907811,16.5,0.0017076549411285669,0.30018891747749876,0.20899659152782987,1.63,9.902880831080306e-06
13,0.0009997635773432098,0.530601801544483,0.39690754756003643,16.77,0.00170477798092179,0.32974889234174043,0.22695517793763428,1.58,9.86796665637763e-06
14,0.0009141649004863881,0.6068220994301986,0.46474517754809075,17.71,0.0018108226591721176,0.2866199074400356,0.2030254021374276,2.87,9.827784105872876e-06
15,0.0008878273344491486,0.5956638085986733,0.44989815875765327,18.47,0.0015197539003565907,0.36354147069505416,0.25266644232324326,1.7,9.78237711859507e-06
16,0.0008344144099330725,0.5760728860175157,0.4446243962076168,17.04,0.0017496708198450506,0.32915654428652485,0.23482885849080049,2.23,9.73179534641814e-06
17,0.0007457728467048391,0.6750585148601156,0.5329979488528088,16.95,0.0017115478869527579,0.3458653803274501,0.24731554494355806,1.73,9.67609409976733e-06
18,0.0006951772161540392,0.691211023000314,0.5547415903083196,16.93,0.0016650286153890193,0.33989557742024773,0.24454574629780837,1.59,9.615334287138054e-06
19,0.0006422004374048571,0.7243100254257259,0.5896560286269769,16.71,0.001816097437404096,0.3440862603922142,0.2448067676712526,2.35,9.549582348493354e-06
20,0.0006285439563534487,0.7230985078418407,0.591614041678105,16.54,0.0019089887267909945,0.34522040259325876,0.24613950034836307,1.63,9.478910182612779e-06
21,0.0005743217930821151,0.7297051135254534,0.5986357550872,16.86,0.0021724993363022803,0.36187145152071026,0.25540191820764446,1.58,9.403395068472121e-06
22,0.0005680918965433529,0.7733570498071218,0.6461933727719282,16.74,0.0018573448935057968,0.3971328474348411,0.2784101374214515,2.49,9.323119580739991e-06
23,0.000530745402772338,0.7741079744147626,0.6466866532634747,16.99,0.0019498461624607444,0.36702415644540454,0.2620699163468089,1.62,9.23817149948363e-06
24,0.0004765460547978843,0.7857619700463194,0.6649047222576643,16.69,0.0021881577325984836,0.3704435272607952,0.26500058216042816,1.61,9.148643714182699e-06
25,0.0004469784062645263,0.779922302714304,0.6663807695486436,17.42,0.00212215258507058,0.3647827066743048,0.2614938305952819,2.36,9.05463412215599e-06
26,0.00042998668879447094,0.8132520090592535,0.697099649200314,16.45,0.0019526053220033646,0.42788756700028896,0.30554672093858243,1.65,8.956245521512148e-06
27,0.0004141142508160556,0.8071576670198212,0.6995158995054417,16.81,0.0019118679687380792,0.44749364856397733,0.31694919619476425,1.62,8.853585498741453e-06
28,0.0004426998826889566,0.8176994457056648,0.7030551896283501,17.41,0.0021480450639501216,0.39090471066883764,0.27879660759936087,1.73,8.746766311071562e-06
29,0.00043959209152059263,0.80886297202424,0.6962187697032565,16.88,0.0019103333470411599,0.43190112681186293,0.30794257641828154,1.61,8.63590476371589e-06
30,0.0004414938436974281,0.8103913309934893,0.699566657801992,16.93,0.0016598464106209576,0.4511063277721405,0.3223518133163452,1.89,8.521122082148817e-06
31,0.00039892575937540783,0.8235820061282108,0.7164675801208145,17.42,0.0023345433699432762,0.37100938669755124,0.26569666126160885,1.61,8.402543779547417e-06
32,0.00034751651439460387,0.8470342343575076,0.749544009664341,16.78,0.0023809195263311267,0.3748385707061971,0.2689746663119877,1.69,8.280299519544633e-06
33,0.00035724443688722155,0.8264797604397723,0.7253425293847134,16.95,0.0022385929711163043,0.39948390846839177,0.28563460310688243,2.53,8.154522974444005e-06
34,0.0003679928371351899,0.8386232367667713,0.7411459428013155,16.62,0.0022584509919397534,0.3709129983384628,0.2657067273568828,1.59,8.025351679050971e-06
35,0.0003374405717438908,0.8396108797996452,0.743191701065945,16.85,0.00208412742940709,0.41110886039969047,0.29716688955959397,1.57,7.892926880280567e-06
