epoch,train_loss,train_dice,train_iou,train_time_s,val_loss,val_dice,val_iou,val_time_s,learning_rate
25,0.21045330037241397,0.5983253561932108,0.43848003447055817,3.86,0.23535294383764266,0.5510335862636566,0.40927077531814576,0.4,6.247513383218356e-05
26,0.20471374010262283,0.610209725473238,0.45408100472844165,3.85,0.22041046917438506,0.5774480938911438,0.42830651700496675,0.41,5.909558479451306e-05
27,0.1976630046315815,0.6226968894834104,0.4683161828181018,3.84,0.2288348287343979,0.5616601765155792,0.4191788971424103,0.4,5.5674158931748854e-05
28,0.21476351858481116,0.5895597377549047,0.43951848084511963,3.86,0.211051282286644,0.5965531766414642,0.45036823451519015,0.4,5.222752508677381e-05
29,0.19145396287026611,0.6345884812914807,0.47841360841108405,4.26,0.2071741536259651,0.6053225874900818,0.4587758183479309,0.41,4.8772474913226224e-05
30,0.19511181051316467,0.6265813036538337,0.48180166878939973,3.85,0.20968081802129745,0.5991450846195221,0.4509315699338913,0.4,4.532584106825117e-05
31,0.1820387992521991,0.6522486598595328,0.49587176286655926,3.85,0.2043752372264862,0.6090487480163574,0.4616453737020493,0.41,4.190441520548696e-05
32,0.17254591231112895,0.671347781367924,0.5238310578076736,3.85,0.1964160457253456,0.6249383509159088,0.47633070647716524,0.4,3.852486616781645e-05
33,0.18539461234341498,0.6460842062597689,0.49709359135316766,3.86,0.20318994522094727,0.6113861560821533,0.4669696748256683,0.4,3.520365877844012e-05
34,0.1756596027509026,0.6652310017658316,0.5127258167966552,3.83,0.1966276600956917,0.6245384454727173,0.47833282351493833,0.4,3.1956973625912366e-05
35,0.1567672329104465,0.7008509998736174,0.5530889280464338,3.83,0.19924581944942474,0.6199786007404328,0.4735615193843842,0.4,2.8800628233940678e-05
36,0.17604341681884683,0.6632573099240012,0.5138149669636851,3.86,0.21307358145713806,0.5954836964607239,0.4521100461483002,0.87,2.5750000000000023e-05
37,0.18967786593281705,0.6375904692255933,0.49501126972229587,3.86,0.2027557000517845,0.6139516830444336,0.467222598195076,0.4,2.281995127819805e-05
38,0.16419611838848694,0.6868920546510945,0.5399393912242807,3.97,0.19282101690769196,0.632468295097351,0.4866025775671005,0.41,2.0024756971379923e-05
39,0.15777159044923988,0.6993233185747395,0.5488632515720699,3.83,0.19503021091222764,0.6292466163635254,0.48477249443531034,0.4,1.7378034985236525e-05
40,0.16692795912208763,0.6816469024380912,0.54332400906993,3.83,0.19691010266542436,0.624719899892807,0.48002018928527834,0.4,1.4892679883236773e-05
41,0.15160764980575311,0.7122693048871082,0.5619060695171356,3.8,0.19121155440807341,0.6359107792377472,0.49078308045864105,0.4,1.2580800065610601e-05
42,0.14191395076720612,0.7299658073031384,0.5833246215530064,3.84,0.19211080968379973,0.6340477585792541,0.48959827423095703,0.4,1.0453658778440112e-05
43,0.14798806170406548,0.7187138303466465,0.5697167010410972,3.86,0.1968650311231613,0.6255320549011231,0.4816172689199448,0.4,8.52161924025692e-06
44,0.1640577492830546,0.6855693071898397,0.5454850806955897,3.87,0.19871438592672347,0.6217456519603729,0.47857180535793303,0.41,6.794094153483128e-06
45,0.16161062406456989,0.6917030966800192,0.5467423022441242,3.86,0.1974486380815506,0.624132388830185,0.4808260381221771,0.41,5.279499846691265e-06
46,0.14252599798466847,0.7289563728415448,0.5844996130984762,3.85,0.19543652683496476,0.6273794949054718,0.48456418216228486,0.4,3.98521527109754e-06
47,0.16992007876219956,0.675880568724571,0.5380768891494803,3.83,0.19259461164474487,0.6335848450660706,0.4909821718931198,0.42,2.9175460510532266e-06
48,0.14344390238756718,0.7259451708068019,0.5823198116343954,3.97,0.19132889956235885,0.636014711856842,0.49348634481430054,0.43,2.081693763676619e-06
49,0.1512015432767246,0.7121360599994659,0.5661611181238423,4.14,0.19294500350952148,0.6332954049110413,0.4907631158828735,0.43,1.4817305972922728e-06
50,0.14822498870932538,0.7168694630913113,0.5715113489524178,3.94,0.1926231563091278,0.6338685572147369,0.4912745624780655,0.87,1.1205795121387022e-06
