epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
19,0.217155617216359,0.5739574652651082,0.4192505478858948,0.20274898707866668,0.6003522276878357,0.4492831021547318
20,0.22804393651692764,0.5516278627126113,0.3973652746366418,0.2236572578549385,0.5602174639701843,0.40567912459373473
21,0.19962567495911018,0.6087488830089569,0.4549323437006577,0.21225686371326447,0.5823934555053711,0.42482234835624694
22,0.22424944943707922,0.5605250564606293,0.4185263201918291,0.1991647571325302,0.6071433126926422,0.4530634105205536
23,0.1888792997469073,0.6293826414191205,0.47651335985764215,0.22019912898540497,0.5655126452445984,0.412376406788826
24,0.18279196030419806,0.6408424157163372,0.4858058846515158,0.21620229184627532,0.5770721435546875,0.41393479108810427
25,0.18188086767559467,0.6420528695199882,0.49428088206332177,0.20592850297689438,0.5950328171253204,0.4345528781414032
26,0.18479791170229082,0.6360875076573828,0.47910515380942303,0.24105025678873063,0.5299646377563476,0.38071724474430085
27,0.19041425605183063,0.6269393705803415,0.4735157535127971,0.20972785651683806,0.5888989388942718,0.4379021018743515
28,0.1842382696011792,0.6380869942355354,0.4963544286691341,0.20375308394432068,0.6005362272262573,0.44590080678462984
29,0.17542183528775754,0.6552637232386548,0.5034942678783251,0.20488648414611815,0.5994259595870972,0.44017007648944856
30,0.15337804510541583,0.6984414510104967,0.5468547797721365,0.18955865800380706,0.6278221130371093,0.47146983742713927
31,0.1348540295401345,0.7349270141643026,0.590757429599762,0.18709458857774736,0.6325361669063568,0.48202322125434877
32,0.14049266845635747,0.7239836415518885,0.579177623209746,0.18537280857563018,0.6352922797203064,0.48700027763843534
33,0.15352916377394096,0.6983682331831559,0.551841597194257,0.18658495098352432,0.6329290747642518,0.4832498997449875
34,0.14753643593386465,0.7096890560958696,0.5633159616719121,0.1805562734603882,0.6448208332061768,0.4972397267818451
35,0.13109114523167195,0.7427573411361031,0.6002081541911416,0.18187690749764443,0.6422009527683258,0.49359282553195954
36,0.12244243895554024,0.759381106366282,0.6229850196320078,0.1851040914654732,0.6363004863262176,0.48633618354797364
37,0.13610101507409758,0.7323577015296273,0.5879768301611361,0.18234689235687257,0.6417609751224518,0.49123308062553406
38,0.1376595722268457,0.7298204225042592,0.5868262842945431,0.17621705085039138,0.6539217352867126,0.5064443051815033
39,0.1166574056867672,0.770574979160143,0.6356716920500216,0.19414469376206397,0.6179246127605438,0.4685538589954376
40,0.11836607446489127,0.7676745005275892,0.6341783495053,0.19036955386400223,0.6260750949382782,0.474212783575058
41,0.12775776146546655,0.7495213461958844,0.6091285360896069,0.1859981894493103,0.63465336561203,0.48328571319580077
42,0.12435478036818297,0.755670402360999,0.6214477251405301,0.17374847829341888,0.6582482516765594,0.5109769165515899
43,0.11427243410245232,0.7754933859990991,0.6437974649926891,0.1631866842508316,0.6790875911712646,0.5347120523452759
44,0.12860621609117673,0.7474429063175035,0.6116585511228313,0.18109518587589263,0.6451223433017731,0.4921527147293091
45,0.11627505379526512,0.7717893952908723,0.6387924474218617,0.17494474053382875,0.6565933465957642,0.5083973109722137
46,0.11557215840920158,0.7733695144238679,0.6346094284368597,0.18059160858392714,0.6460865139961243,0.49794270396232604
47,0.12132723532293153,0.7611728854801344,0.628980789495551,0.173287034034729,0.659040904045105,0.51453877389431
48,0.12165687540950983,0.7613694279090218,0.629066628606423,0.18001905977725982,0.6469848871231079,0.4993481010198593
49,0.12155400540517725,0.7606337054673097,0.637541343053074,0.17072624266147612,0.6644571125507355,0.5214612394571304
50,0.11808609249799148,0.7681726916976597,0.6351693078227665,0.16333670541644096,0.6789188385009766,0.5407022804021835
